OID_,OBJECTID_1,OBJECTID_2,NOMBRE,CODIGO,JURISDICCI,LOC,CP,DIRECCION,TEL,EMAIL,PARTIDO,RSAN_08,X,Y,CENTER_ID
,"2,215","1,551",U.F. EL PRIMAVERAL,"51,500,493",MUNI,Grand Bourg,"1,615",Japón e/Costa Rica y Uruguay,02320-498974, ,MALVINAS ARGENTINAS,V,-58.719139820000002,-34.467235809999998,"1,052"
,"2,216","1,552",U.F. 11 DE FEBRERO,"51,500,949",MUNI,Grand Bourg,"1,615",Cabo M. A. Sosa  N° 1320 y El Callao,02320-480546, ,MALVINAS ARGENTINAS,V,-58.718067390000002,-34.498749080000003,"1,053"
,"2,226","1,562",U.F. LA LOMA,"51,501,279",MUNI,Villa de Mayo,"1,612",Colpayo N° 2068 Bo. La Loma,011-47410030, ,MALVINAS ARGENTINAS,V,-58.665115419999999,-34.492160280000000,"1,054"
,"2,227","1,563",U.F. LIBERTAD,"51,501,317",MUNI,Pablo Nogués,"1,613",San Martín y Daguerre Bo.Olivos,-, ,MALVINAS ARGENTINAS,V,-58.667225950000002,-34.483966279999997,"1,055"
,"2,228","1,565",U.S. EL CARDENAL,"51,501,351",MUNI,El Triángulo,0,Diego e/Watt y Blas Pascual, , ,MALVINAS ARGENTINAS,V,-58.710625299999997,-34.444553329999998,"1,056"
,"2,229","1,566",U.F. Bº MALVINAS PECH,"51,500,621",MUNI,Tortuguitas,"1,667",Uruguay N° 260 y Benito Linch,2320-558763, ,MALVINAS ARGENTINAS,V,-58.747631640000002,-34.482507190000000,"1,057"
,"2,230","1,567",U.F. EL CHELITO,"51,501,325",MUNI,Tortuguitas,"1,667",Magallanes e/Einstein Bo. El Palenque,02320-624006, ,MALVINAS ARGENTINAS,V,-58.778164510000003,-34.476353130000000,"1,058"
,"2,231","1,568",U.F. DELEGACION VA. DE MAYO,"51,501,295",MUNI,Villa de Mayo,"1,613",Eva Perón N° 646,011-46634004, ,MALVINAS ARGENTINAS,V,-58.680671850000003,-34.501673380000000,"1,059"
,"2,232","1,657",C. MALVINAS ARGENTINAS,"51,501,342",MUNI,Los Polvorines,"1,613",San Martín N° 2993,-, ,MALVINAS ARGENTINAS,V,-58.693784770000001,-34.498292650000003,"1,060"
,"2,233","1,658",C.Dr. Alberto Maggio,"51,501,367",MUNI,Los Polvorines,"1,613","GRAL. SAN MARTIN, 0 E/  ESQ MAHATMA GANDHI", , ,MALVINAS ARGENTINAS,V,-58.705644440000000,-34.507150099999997,"1,061"
,"2,242","1,755",C. ALTA COMPL. CARDIOVASCULAR Pte. Peron,"51,501,252",MUNI,Los Polvorines,"1,613",Ruta 8 Km. 32.500,011-46643290, ,MALVINAS ARGENTINAS,V,-58.717555760000003,-34.520753960000000,"1,062"
,"2,243","1,990",H. MUN. DE REHAB. Dr. A. Drozdowski,"51,501,436",MUNI,Tortuguitas,"1,667",Cuba Nº 3020, , ,MALVINAS ARGENTINAS,V,-58.730065009999997,-34.463695590000000,"1,063"
,"2,244","1,991",C.S. Feruccio Sábato,"51,501,444",MUNI,Tortuguitas,"1,667",Valparaíso e/ Colombia y Cuba, , ,MALVINAS ARGENTINAS,V,-58.730694030000002,-34.464448220000001,"1,064"
,"2,245","2,336",MED. PREVENTIVA,"51,501,058",MUNI,Grand Bourg,"1,615",Luis Vernet N° 1469,02320-414550, ,MALVINAS ARGENTINAS,V,-58.726848099999998,-34.483912580000002,"1,065"
,"2,246","2,337",C.A.P.S. GRAND BOURG SUR,"51,501,478",MUNI,Grand Bourg,"1,615",Chacabuco y Luis Vernet, , ,MALVINAS ARGENTINAS,V,-58.731928179999997,-34.486644079999998,"1,066"
,"2,247","2,400",U. F. Pueblo Chico Haití,"51,501,522",MUNI,Tortuguitas,"1,667","Haiti, 1056", , ,MALVINAS ARGENTINAS,V,-58.743607460000000,-34.472916329999997,"1,067"
,"2,248","2,401",U. F. Pueblo Chico Club Soc.y Dep.Grand Bourg,"51,501,530",MUNI,Grand Bourg,"1,615","Chacabuco,   ESQ Luis Vernet", , ,MALVINAS ARGENTINAS,V,-58.731977809999997,-34.486670529999998,"1,068"
,"2,280","1,394",U.S. Bº El Zorzal,"52,500,064",MUNI,Marcos Paz,"1,727",Belisario Roldán  e/Filiberto y Troilo Bo. El Zor*,0220-4983102, ,MARCOS PAZ,VII,-58.809851379999998,-34.739312249999998,"1,069"
,"2,281","1,395",U.S. Bº Gandara,"52,500,048",MUNI,Marcos Paz,"1,727",Bodón y Zamudio Bo. Gándara,0220-4773334, ,MARCOS PAZ,VII,-58.842200609999999,-34.797201899999997,"1,070"
,"2,282","1,396",U.S. Bº Rayo de Sol,"52,500,056",MUNI,Marcos Paz,"1,727",Dorrego y El Estilo S/N Bo. Rayo de Sol,0220-4994244, ,MARCOS PAZ,VII,-58.804427500000003,-34.750242149999998,"1,071"
,"2,283","1,397",H. DR. A. D' AGNILLO,"52,500,013",MUNI,Marcos Paz,"1,727",Alem N° 250,0220-4774907, ,MARCOS PAZ,VII,-58.832944890000000,-34.785640370000003,"1,072"
,"2,284","1,398",U.S. Bº Lisandro de la Torre (Eva Peron),"52,500,081",MUNI,Marcos Paz,"1,727",Fallótico  Bo. Lisandro de La Torre,-, ,MARCOS PAZ,VII,-58.798860859999998,-34.837452480000003,"1,073"
,"2,285","1,399",U.S. Bº Ntra Sra de la Paz (Heroes de Malvinas),"52,500,099",MUNI,Marcos Paz,"1,727",Eva Perón y El Criollo S/N Bo. Ntra Sra. De La Paz,0220-4983103, ,MARCOS PAZ,VII,-58.811518710000001,-34.757338369999999,"1,074"
,"2,295","2,120",DEPTO. DE EPIDEMIOLOGIA Y PROFILAXIS,"42,700,294",MUNI,San Justo,"1,754",Almafuerte N° 3050,011-44841292, ,LA MATANZA,XII,-58.560448630000003,-34.677356969999998,"1,075"
,"2,296","2,121",U.S. PUERTO ARGENTINO,"42,700,740",MUNI,Ciudad Evita,"1,778",R. Pairo N° 351,011-44873282, ,LA MATANZA,XII,-58.534565780000001,-34.737223010000001,"1,076"
,"2,297","2,122",U. DE SALUD LAFERRERE,"42,700,812",MUNI,Laferrere,"1,757",Estanislao del Campo N° 3067,011-44576239, ,LA MATANZA,XII,-58.610843050000000,-34.726267360000001,"1,077"
,"2,298","2,123",U.S. SANTOS VEGA,"42,700,758",MUNI,Lomas del Mirador,"1,752",Formosa N° 3350 Bo. Santos Vega,011-44821083, ,LA MATANZA,XII,-58.543339959999997,-34.672547059999999,"1,078"
,"2,299","2,124","DEPTO. Vías Resp, Alergia e Inmunología","42,700,111",MUNI,San Justo,"1,754",Villegas N° 2340,011-46510101, ,LA MATANZA,XII,-58.560722599999998,-34.676582740000001,"1,079"
,"2,300","2,125",CONS. ESC. ODONTOLOGIA ESC.Nº 4 DR. ETCHEPAREBORDA,"42,700,715",MUNI,Ramos Mejía,"1,752",Av. de Mayo N° 262,011-46581892, ,LA MATANZA,XII,-58.565165129999997,-34.643234690000000,"1,080"
,"2,301","2,126",U.S. MALVINAS ARGENTINAS,"42,700,855",MUNI,Ciudad Evita,"1,778",San Petesburgo y Gaboto,011-46949286, ,LA MATANZA,XII,-58.567797849999998,-34.710234120000003,"1,081"
,"2,302","2,127",U.S. 17 DE AGOSTO,"42,700,880",MUNI,Isidro Casanova,"1,765",Edison y Lafayette,011-46694840, ,LA MATANZA,XII,-58.606801519999998,-34.707197590000000,"1,082"
,"2,312","2,137",U.S. J. HERNANDEZ - LA SALADA,"42,700,898",MUNI,Villa Celina,"1,774",Vieytes N° 3832,011-44429522, ,LA MATANZA,XII,-58.490515180000003,-34.719667739999998,"1,083"
,"2,313","2,138",U.S. NUCLEO HABITACIONAL 18,"42,701,215",MUNI,Ciudad Evita,"1,778",Rep. Oriental del Uruguay y Crovara,011-46204037, ,LA MATANZA,XII,-58.541265000000003,-34.700679080000000,"1,084"
,"2,314","2,139",U.S. EL TAMBO,"42,701,185",MUNI,Isidro Casanova,"1,765",Juan Sebastían Bach y Obligado N° 6347,011-44674887, ,LA MATANZA,XII,-58.567644600000001,-34.726318890000002,"1,085"
,"2,315","2,140",U.S. Bº ALMAFUERTE,"42,700,804",MUNI,San Justo,"1,754",Monseñor Bufano N° 4500,011-46913053, ,LA MATANZA,XII,-58.551760670000000,-34.692163039999997,"1,086"
,"2,316","2,141",U.S. ALDO BONZI,"42,701,525",MUNI,Aldo Bonzi,"1,770",Pilcomayo N° 1217,011-44421245, ,LA MATANZA,XII,-58.517698209999999,-34.712598000000000,"1,087"
,"2,317","2,142",U.S. JUAN XXIII,"42,701,444",MUNI,Ciudad Evita,"1,778",Los Claveles y CrisantemosN° 700,011-46951520, ,LA MATANZA,XII,-58.555328150000001,-34.722226829999997,"1,088"
,"2,318","2,143",U.S. LOS CEIBOS,"42,701,509",MUNI,González Catán,"1,759",Bordoy e/M. Acosta y Dragones,02202-438068, ,LA MATANZA,XII,-58.621623749999998,-34.796393899999998,"1,089"
,"2,319","2,144",U.S. 17 DE MARZO,"42,701,428",MUNI,Isidro Casanova,"1,765",Gavilán y S. Sombra Casa N° 17,011-46400292, ,LA MATANZA,XII,-58.562213100000001,-34.711993890000002,"1,090"
,"2,320","2,145",U.S. SABÍN,"42,701,541",MUNI,González Catán,"1,759",Manuel Arias N° 4241,02202-425617, ,LA MATANZA,XII,-58.632142299999998,-34.759812609999997,"1,091"
,"2,330","2,155",U.S. MOVIL MI ESPERANZA,"42,701,355",MUNI,Virrey del Pino,"1,763",J. Verne y El Dorado,02202-492901, ,LA MATANZA,XII,-58.635139920000000,-34.847687229999998,"1,092"
,"2,331","2,156",U.S. LA FLORESTA,"42,701,495",MUNI,Virrey del Pino,"1,763",California y Colorado,02202-445155, ,LA MATANZA,XII,-58.636434110000003,-34.827185360000001,"1,093"
,"2,332","2,157",U. DE SALUD LAS ANTENAS,"42,700,766",MUNI,Lomas del Mirador,"1,752",Alte. Brown N° 4207, , ,LA MATANZA,XII,-58.522859689999997,-34.673260700000000,"1,094"
,"2,333","2,158",U.S. G. DEL GIUDICE,"42,701,410",MUNI,San Justo,"1,754",Atenas y Granaderos S/N,011-46694924, ,LA MATANZA,XII,-58.609743049999999,-34.681965609999999,"1,095"
,"2,334","2,159",U.S. Bº LOS ALAMOS,"42,701,665",MUNI,Virrey del Pino,"1,763",Córdoba e/Camarones y Cachimayo Km. 35,02202-444773, ,LA MATANZA,XII,-58.626789840000001,-34.810789640000003,"1,096"
,"2,335","2,160",DIR. DE AT. MÉDICA EN ACCIÓN SOCIAL,"42,701,436",MUNI,San Justo,"1,754",Entre Ríos N° 3058,011-44821277, ,LA MATANZA,XII,-58.559655120000002,-34.676727839999998,"1,097"
,"2,336","2,161",DIR. DE TRANSITO,"42,701,614",MUNI,San Justo,"1,754",Brigadier J. M. Rosas(Ruta Nac. 3) N° 3715,011-46510101/09, ,LA MATANZA,XII,-58.555922979999998,-34.683656110000001,"1,098"
,"2,337","2,162",U.S. MI ESPERANZA,"42,700,871",MUNI,Virrey del Pino,"1,763",Apeninos N° 600,02202-492900, ,LA MATANZA,XII,-58.642351949999998,-34.838909729999997,"1,099"
,"2,347","2,172",U.S. BARRIO INDEPENDENCIA,"42,701,801",MUNI,González Catán,"1,759",Juan Cobo e/José Hernandez y E. de Lucas Bo. Inde*,02202-455414, ,LA MATANZA,XII,-58.610366159999998,-34.762268360000000,"1,100"
,"2,348","2,173",SUBSEC. de Personas con Capacidades Diferent,"42,701,827",MUNI,San Justo,"1,754",Hipólito Irigiyen N° 2132,011-44410830/0455, ,LA MATANZA,XII,-58.558053880000003,-34.675900179999999,"1,101"
,"2,349","2,259",H. MAT. INF. DR. EQUIZA,"42,700,031",MUNI,González Catán,"1,759",Dr. José Equiza (ex Cuyo) N° 4246,02202-422232 int, ,LA MATANZA,XII,-58.648007790000001,-34.769938920000001,"1,102"
,"2,350","2,260",C.S. DR. DOMINGO ROCA,"42,700,286",MUNI,Virrey del Pino,"1,763",Miller e/Hortiguera y California S/N Bo. Oro Ver*,02202-440840, ,LA MATANZA,XII,-58.647867769999998,-34.819694589999997,"1,103"
,"2,351","2,261",C.S. DR. SAKAMOTTO,"42,700,391",MUNI,Rafael Castillo,"1,755",Dávila N° 2110,011-46903136, ,LA MATANZA,XII,-58.632227039999997,-34.700104799999998,"1,104"
,"2,352","2,262",H. MUN. DEL NIÑO SAN JUSTO,"42,700,120",MUNI,San Justo,"1,754",Granada N° 4175,011-44419371/2776, ,LA MATANZA,XII,-58.585938050000003,-34.682803180000001,"1,105"
,"2,353","2,263",C.S. RAMON CARRILLO,"42,700,839",MUNI,Ciudad Evita,"1,778",Av. Central y 200,011-46953917, ,LA MATANZA,XII,-58.555191919999999,-34.714152730000002,"1,106"
,"2,363","2,273",S. DE  SALUD San Pedro,"42,701,461",MUNI,Isidro Casanova,"1,765",Bedoya N° 6367, , ,LA MATANZA,XII,-58.573253819999998,-34.731600999999998,"1,107"
,"2,364","2,274",C.S. Nº8 VA. RECONDO,"42,700,723",MUNI,Villa Celina,"1,772",Av. Avelino Díaz N° 500 Bo. Vicente López y Planes,011-46228882, ,LA MATANZA,XII,-58.474535529999997,-34.702272090000001,"1,108"
,"2,365","2,275",U.S. VA. MADERO,"42,701,703",MUNI,Villa Madero,"1,768",Pedro de Mendoza N° 1425,011-46226358, ,LA MATANZA,XII,-58.500681020000002,-34.687374370000001,"1,109"
,"2,366","2,276",DEPTO. DE MED. LABORAL LEGAL,"42,700,367",MUNI,San Justo,"1,754",Hipólito Irigoyen N° 2562 PB,011-4842310,odontologico@lamatanza.gov.ar,LA MATANZA,XII,-58.561091720000000,-34.678718500000002,"1,110"
,"2,367","2,277",H.I.G.A. DR. D. PAROISSIEN,"42,700,651",PROV,Isidro Casanova,"1,765",Brig. Juan Manuel de Rosas N° 5975,011-46693440/44661200, ,LA MATANZA,XII,-58.579157199999997,-34.695395890000000,"1,111"
,"2,368","2,278",H.Z.G.A. Simplemente Evita KM 32 GONZALEZ CATAN,"42,701,760",PROV,González Catán,"1,759",Dr. Equiza N° 6310 Bo. Los Ceibos,02202-422232, ,LA MATANZA,XII,-58.623028320000003,-34.787581729999999,"1,112"
,"2,369","2,279",C.I.C. 2 DE ABRIL,"42,700,928",MUNI,La Matanza,"1,754",Sanchez de Thompson y Colectora Autopista Richieri, , ,LA MATANZA,XII,-58.489439439999998,-34.692915249999999,"1,113"
,"2,380",0,C.P.A. - ADICCIONES,"42,702,370",PROV,San Justo,"1,754",Pasteur N°3963, , ,LA MATANZA,XII,-58.557695670000001,-34.689112029999997,"1,114"
,"2,381",0,HGAC-SAMIC DR. RENE FAVALORO,0,PROV,Rafael Castillo,"1,755",AV. CDRO.JUAN JOSE PIERRESTEGUI, ,Servicio de Atención Médica Integral para la Comun,LA MATANZA,XII,-58.640331940000003,-34.704412240000003,"1,115"
,"2,382",0,U.P.A. 18,"42,702,379",PROV,Virrey del Pino,"1,763",Ruta 3 Km 38, , ,LA MATANZA,XII,-58.646914649999999,-34.831966209999997,"1,116"
,"2,383","2,440",HOSP. DE GESTION DESC. REGION XII,"42,799,999",PROV,La Matanza,"1,754",RN 3Km 21,011-4669-2828, ,LA MATANZA,XII,-58.583821770000000,-34.704978769999997,"1,117"
,"2,384",341,Base VII C.A.P.S. N° 2154,"27,000,107",MUNI,Carlos Spegazzini,"1,812",Italia y Riachuelo S/N,02274-430764, ,EZEIZA,VI,-58.595741680000003,-34.920895700000003,"1,118"
,"2,385",474,Base V C.A.P.S. N° 2162,"27,000,182",MUNI,Tristan Suárez,"1,806",Canale y Belgrano,011-42349105, ,EZEIZA,VI,-58.567208010000002,-34.893034589999999,"1,119"
,"2,386",475,Base III C.A.P.S. N° 2156,"27,000,280",MUNI,La Unión,"1,804",Argerich  y Goya,011-43980782, ,EZEIZA,VI,-58.530980900000003,-34.870682510000002,"1,120"
,"2,387",476,Base I C.A.P.S. N° 2158,"27,000,395",MUNI,José María Ezeiza,"1,804",Garay y Alto Perú S/N Bo. El Tala,011-42953765, ,EZEIZA,VI,-58.535535699999997,-34.852859100000003,"1,121"
,"2,397",714,U.TERAPIA INT.MOVIL,"27,000,956",MUNI,Tristan Suárez,"1,806",Belgrano y Canale S/N,011-42349105, ,EZEIZA,VI,-58.566914650000001,-34.892944329999999,"1,122"
,"2,398",715,C. DE ZOONOSIS MUN. EZEIZA,"27,001,022",MUNI,José María Ezeiza,"1,804",Giribone y Saavedra,011-42951299, ,EZEIZA,VI,-58.509994859999999,-34.847771889999997,"1,123"
,"2,399",716,SECRETARIA DE TRANSPORTE,"27,001,049",MUNI,José María Ezeiza,"1,804",Pablo Grousac N° 20,011-44809648, ,EZEIZA,VI,-58.520829050000003,-34.787643600000003,"1,124"
,"2,400","1,003",H.Z.G.A. EURLEKIAN,"27,001,201",PROV,José María Ezeiza,"1,804",L. N. Alem Nº 1804 e/Nandia y La Merced Bo. La Un*,011-43891215 al 18 /43891212, ,EZEIZA,VI,-58.534548200000003,-34.865613160000002,"1,125"
,"2,401",964,C. PREVEN. Asistencia a las Adicciones,"27,000,981",MUNI,José María Ezeiza,"1,804",J. V. Gonzáles N° 90 Bo. Justicialista N° 1,011-44809634, ,EZEIZA,VI,-58.522231419999997,-34.788858990000001,"1,126"
,"2,402",965,Base II C.A.P.S. Nº 2155,"27,000,387",MUNI,José María Ezeiza,"1,804",Giribone y Saavedra S/N,011-42951299, ,EZEIZA,VI,-58.509908140000000,-34.847693000000000,"1,127"
,"2,403",966,Base XXIV C.A.P.S. Nº  La Cunita,"27,001,120",MUNI,José María Ezeiza,"1,804",Urquiza e/Florida y Saavedra Bo. Vecinal,011-42950443, ,EZEIZA,VI,-58.530819630000003,-34.846936739999997,"1,128"
,"2,404",967,Base XIX  C.A.P.S.,"27,001,138",MUNI,La Unión,"1,804",Las Tipas y Los Tulipanes Bo. La Porteña,011-43863227, ,EZEIZA,VI,-58.552574329999999,-34.886243710000002,"1,129"
,"2,414",101,U.S. PUEBLO DE LA PAZ,"77,800,131",MUNI,San Vicente,"1,865",Juan Dewey y Colombres, , ,SAN VICENTE,XI,-58.422676520000003,-35.037906159999999,"1,130"
,"2,415","1,170",C.P.A. (GABA)-Adicciones,"77,800,271",PROV,Alejandro Korn,"18,694",Ruta 210 Km.44.400 e/Moreno y Las Heras,02225-423920, ,SAN VICENTE,XI,-58.381208669999999,-34.980815190000001,"1,131"
,"2,416","1,171",C.A.P.S. NESTOR KIRCHNER,"77,800,262",MUNI,Alejandro Korn,"1,864",Oyuela Nº 912 y Leopoldo Lugones, , ,SAN VICENTE,XI,-58.368593879999999,-34.990055529999999,"1,132"
,"2,417","1,196",U.S. AMBIENTAL DR. RENE FAVALORO,"77,800,289",MUNI,ALEJANDRO KORN,"1,864","Rosario, 1102", , ,SAN VICENTE,XI,-58.384528439999997,-34.995710369999998,"1,133"
,"2,418",427,U.S. URIBELARREA,"13,400,066",MUNI,Uribelarrea,"1,815",Rosembuch y Dr. Masciotra,02226-493075, ,CAÑUELAS,XI,-58.891149059999996,-35.122796149999999,"1,134"
,"2,419",428,U.S. VTE. CASARES,"13,400,121",MUNI,Vicente Casares,"1,808",Vte. Casares N° 165,02226-492009, ,CAÑUELAS,XI,-58.649583329999999,-34.966009749999998,"1,135"
,"2,420",429,U.S. MAXIMO PAZ,"13,400,058",MUNI,Máximo Paz,"1,812",Perú y Benavidez S/N Bo. San Carlos,02274-451252, ,CAÑUELAS,XI,-58.611212999999999,-34.938237010000002,"1,136"
,"2,421",430,U.S. SANTA ROSA,"13,400,112",MUNI,Santa Rosa,"1,814",San Martín N° 63 José Gamardo,02226-497952, ,CAÑUELAS,XI,-58.728817960000001,-34.956547819999997,"1,137"
,"2,422",431,U.S. LOS POZOS,"13,400,104",MUNI,Los Pozos,"1,814",Necochea  e/Luzuriaga y Urbinea S/N,02226-497583, ,CAÑUELAS,XI,-58.717691760000001,-35.058411939999999,"1,138"
,"2,472",778,H.Z. ESP. REENCUENTRO,"44,102,439",PROV,La Plata,"1,900",Calle 64 N° 591 e/6 y 7,0221-4831313 int.33,hospitalsanjuandedioslaplata@yahoo.com.ar,LA PLATA,XI,-57.936419119999996,-34.923732340000001,"1,139"
,"2,473",589,C.S. Nº 10,"44,101,029",MUNI,Abasto,"1,903",Calle 208 y 516 Bis S/N,0221-4913845, ,LA PLATA,XI,-58.092096669999997,-34.981723740000000,"1,140"
,"2,474",590,C.S. Nº 4,"44,100,111",MUNI,Villa Elisa,"1,894",Camino Centenario e/43 y 44,0221-4870267, ,LA PLATA,XI,-58.080582579999998,-34.853391819999999,"1,141"
,"2,475",591,C.S. Nº 1,"44,100,022",MUNI,Los Hornos,"1,900",Calle 144 Bis e/59 y 60 S/N,0221-4509717, ,LA PLATA,XI,-57.980448129999999,-34.955317690000001,"1,142"
,"2,476",592,C.S. Nº 8,"44,100,219",MUNI,Altos de San Lorenzo,"1,900",Calle 85 e/20 21,0221-4515845, ,LA PLATA,XI,-57.928918379999999,-34.953187120000003,"1,143"
,"2,477",593,C.S. Nº 9,"44,100,065",MUNI,Tolosa,"1,900",Calle 528 y 2 Bis,0221-4249595, ,LA PLATA,XI,-57.968883450000000,-34.892906400000001,"1,144"
,"2,478",594,C.S. Nº 15,"44,100,235",MUNI,Tolosa,"1,900",Calle 520 y 118,0221-4714785, ,LA PLATA,XI,-57.972288349999999,-34.881412820000001,"1,145"
,"2,479",595,C.S. Nº 27,"44,101,461",MUNI,Tolosa,"1,900",Calle 526 e/24 y 25  S/N,0221-4706382, ,LA PLATA,XI,-57.993603890000003,-34.911827799999998,"1,146"
,"2,480",596,C.S. Nº 25,"44,101,401",MUNI,Ringuelet,"1,900",Calle 514 e/11 y 12 S/N,0221-4710533, ,LA PLATA,XI,-57.994091730000001,-34.889460309999997,"1,147"
,"2,481",597,C.S. Nº 32,"44,102,340",MUNI,José Hernández,"1,900",Calle 510 e/30 y 31 S/N,0221-4710037, ,LA PLATA,XI,-58.017954820000000,-34.904073179999997,"1,148"
,"2,515","1,370",C.S. Nº 15 PARQUE IRIGOYEN,"36,400,254",MUNI,General Rodríguez,"1,748",Oliveira e/Baratini y Ayudkhan S/N, , ,GRAL. RODRIGUEZ,VII,-58.964553989999999,-34.599093150000002,"1,149"
,"2,516","1,400",S. Nº 9 PARQUE RIVADAVIA,"36,400,084",MUNI,General Rodríguez,"1,748",Maipú y Sargento Cabral S/N, , ,GRAL. RODRIGUEZ,VII,-58.883865929999999,-34.621925310000002,"1,150"
,"2,526","1,410",C.S. Nº 10 VISTA LINDA,"36,400,181",MUNI,General Rodríguez,"1,748",Colón e/San Martín y Santa María S/N Bo. Vista Li*, , ,GRAL. RODRIGUEZ,VII,-58.927804829999999,-34.584788519999996,"1,151"
,"2,527","1,411",S. Nº 11 MARABO,"36,400,203",MUNI,General Rodríguez,"1,748",Arroyo Ceibal y Arroyo 40, , ,GRAL. RODRIGUEZ,VII,-58.942240730000002,-34.555185270000003,"1,152"
,"2,528","1,412",S. Nº 2 MI RINCON,"36,400,165",MUNI,General Rodríguez,"1,748",San Fermín Ruta N° 24 Mi Rincón, , ,GRAL. RODRIGUEZ,VII,-58.948644860000002,-34.677725430000002,"1,153"
,"2,529","1,413",S. Nº 4 LA FRATERNIDAD,"36,400,068",MUNI,General Rodríguez,"1,748",Velez  Sarfield y Alberdi S/N Bo. La Fraternidad, , ,GRAL. RODRIGUEZ,VII,-58.996414899999998,-34.605398739999998,"1,154"
,"2,530","1,431",S. CENTRAL SECRET.SALUD Y ACCION SOCIAL,"36,400,033",MUNI,General Rodríguez,"1,748",Dr. Cherubin N° 450,0237-4840557, ,GRAL. RODRIGUEZ,VII,-58.954834249999998,-34.612862380000003,"1,155"
,"2,531","1,441",H.I.G.A. VICENTE LOPEZ Y PLANES,"36,400,041",PROV,General Rodríguez,"1,748",Alem y 25 de Mayo,0237-4841782, ,GRAL. RODRIGUEZ,VII,-58.953747919999998,-34.615294779999999,"1,156"
,"2,532","2,350",C.P.A. - Adicciones,"36,400,297",PROV,General Rodríguez,"1,748",Sargento Cabral Nº 328Subsede de Desarrollo y Acc*,0237-4843111, ,GRAL. RODRIGUEZ,VII,-58.969360660000000,-34.612565799999999,"1,157"
,"2,541",380,C.A.P.S. AMERICA UNIDA,"64,800,298",MUNI,Guernica,"1,862",F. Petrone e/B. Podestá y Parravichini N° 3500 Bo*,011-43971145, ,PTE. PERON,XI,-58.421125560000000,-34.885495530000000,"1,158"
,"2,542",381,CASA DE LOS ABUELOS Por los Der. de la Ancianidad,"64,800,700",MUNI,Guernica,"1,862",Alberdi e/Entre Ríos y Mesopotamia,02224-470980, ,PTE. PERON,XI,-58.389380310000000,-34.920999320000000,"1,159"
,"2,543",727,C. ODONTOLOGICO GUERNICA,"64,800,718",MUNI,Guernica,"1,862",Av. Jauretche esq. 12, , ,PTE. PERON,XI,-58.370077340000002,-34.916689540000000,"1,160"
,"2,544",853,H.Z.G.A. DRA. C. GRIERSON,"64,800,688",PROV,Guernica,"1,862",Juan Bautista Alberdi N° 38,02224-475415/417, ,PTE. PERON,XI,-58.389843949999999,-34.920446509999998,"1,161"
,"2,545","1,169",C.P.A. (GABA)-Adicciones,"64,800,777",PROV,Guernica,"1,862",Calle 30 Nº 675 e/7 y 8,02224-472879, ,PTE. PERON,XI,-58.376774500000003,-34.915054949999998,"1,162"
,"2,546","1,189",U.S. Madre Teresa de Calcuta,"64,800,785",MUNI,LAS LOMAS,0,"Chascomus,   ESQ Berisso", , ,PTE. PERON,XI,-58.345966230000002,-34.918520870000002,"1,163"
,"2,547","1,190",C. DE NUTRIC. Y DESARROLLO INF.,"64,800,793",MUNI,Guernica,"1,862","Calle 133, 0 E/ 120 ESQ 118", , ,PTE. PERON,XI,-58.365862249999999,-34.899839780000001,"1,164"
,"2,565","2,340",H. Dr. R. Favaloro (Ex Canal 4),"74,900,058",MUNI,Isla del Delta,"1,646",Río Paraná Miní y Canal 4 S/N,011-47281356/0270/5270, ,SAN FERNANDO (ISLAS),v,-58.538558530000003,-34.436129289999997,"1,165"
,"2,578",0,Centro Municipal de Atención Temprana - CEMAT,"74,900,694",MUNI,San Fernando,"1,646",Martín Rodríguez Nº 2958, , ,SAN FERNANDO,V,-58.554155860000002,-34.463578210000001,"1,166"
,"2,579",0,Hosp. Oftalmológico San Fernando de la Buena Vista,"74,900,775",MUNI,San Fernando,"1,646",Lavalle Nº 1374, , ,SAN FERNANDO,V,-58.555839220000003,-34.444124850000001,"1,167"
,"2,580",0,Hosp. de Gestión Descentralizado Región Sanit. V,"75,699,999",PROV,San Isidro,"1,642",Acassuso Nº 715, , ,SAN ISIDRO,V,-58.515961799999999,-34.467517510000000,"1,168"
,"2,581",0,Hospital Municipal de Diagnóstico,"80,501,076",MUNI,Don Torcuato,"1,611",Meléndez Nº 1302, , ,TIGRE,V,-58.631096569999997,-34.491484520000000,"1,169"
,"2,582",0,Hospital Materno Infantil Dr. Florencio Escardó,"80,501,068",MUNI,Tigre,"1,648",Alvear 1666 entre Sarmiento y Saavedra, , ,TIGRE,V,-58.581859719999997,-34.437126030000002,"1,170"
,"2,583",0,Posta Sanitaria La Esther,"2,801,039",MUNI,Claypole,"1,849",Paraná e/Leguizamón y Acosta Villafañe, , ,ALMIRANTE BROWN,VI,-58.362993199999998,-34.823349520000001,"1,171"
,"2,584",0,Consultorios Externos Dr. R. Carrillo,"26,000,760",MUNI,Monte Grande,"1,842",M. Acosta y C. Pellegrini, , ,ESTEBAN ECHEVERRIA,VI,-58.473673400000003,-34.820547179999998,"1,172"
,"2,585",0,Base XV,"27,001,171",MUNI,José María Ezeiza,"1,804",Pitágoras e/ Thompson y Tales de Mileto, , ,EZEIZA,VI,-58.594281260000002,-34.908645180000001,"1,173"
